timestamp(s),base_x,base_y,base_z,robot_x_dir_x,robot_x_dir_y,robot_x_dir_z,FL_x,FL_y,FR_x,FR_y,RL_x,RL_y,RR_x,RR_y,FL_contact,FR_contact,RL_contact,RR_contact
0.3048,3.6187,3.9523,0.6014,0.9665,-0.0441,-0.2529,3.7162,4.0956,3.7288,3.7625,3.2509,4.0323,3.3827,3.7067,1,1,1,0
0.3259,3.6271,3.9497,0.5951,0.9675,-0.0468,-0.2485,3.717,4.0953,3.7293,3.7623,3.2514,4.0323,3.4056,3.6942,1,1,1,0
0.3478,3.6354,3.9469,0.5889,0.9685,-0.0496,-0.2439,3.7178,4.0951,3.73,3.7621,3.252,4.0323,3.4292,3.6831,1,1,1,0
0.369,3.6437,3.944,0.5827,0.9695,-0.0522,-0.2393,3.7186,4.0948,3.7306,3.7619,3.2525,4.0323,3.4528,3.673,1,1,1,0
0.3904,3.6519,3.9409,0.5766,0.9705,-0.0545,-0.2348,3.7194,4.0945,3.7314,3.7616,3.2531,4.0322,3.4759,3.6634,1,1,1,0
0.4124,3.6602,3.9376,0.5706,0.9715,-0.0564,-0.2302,3.7203,4.0941,3.7321,3.7613,3.2538,4.0322,3.498,3.6543,1,1,1,0
0.4334,3.6685,3.9342,0.5648,0.9726,-0.0582,-0.2252,3.7212,4.0938,3.733,3.7611,3.2544,4.0321,3.5188,3.6456,1,1,1,0
0.4505,3.6769,3.9307,0.5593,0.9737,-0.0597,-0.2198,3.7221,4.0934,3.7338,3.7608,3.2551,4.032,3.5381,3.6374,1,1,1,0
0.4669,3.6852,3.927,0.5543,0.975,-0.061,-0.2138,3.723,4.093,3.7347,3.7604,3.2559,4.0319,3.5556,3.6298,1,1,1,0
0.4835,3.6936,3.9232,0.5498,0.9763,-0.0624,-0.2074,3.7239,4.0925,3.7357,3.76,3.2594,4.0318,3.5712,3.6229,1,1,1,0
0.4995,3.7021,3.9191,0.546,0.9775,-0.0638,-0.2012,3.7248,4.0921,3.7366,3.7596,3.2645,4.0314,3.5851,3.6165,1,1,1,0
0.5157,3.7107,3.9149,0.543,0.9786,-0.0652,-0.1951,3.7258,4.0916,3.7376,3.7592,3.2709,4.0306,3.598,3.6104,1,1,1,0
0.5313,3.7196,3.9105,0.5408,0.9797,-0.0668,-0.1892,3.7267,4.0911,3.7386,3.7588,3.2876,4.0289,3.6104,3.6044,1,1,1,0
0.5489,3.7288,3.9061,0.5395,0.9803,-0.0685,-0.1853,3.7277,4.0907,3.7396,3.7583,3.3134,4.0245,3.6235,3.5995,1,1,1,0
0.5665,3.7383,3.9018,0.5386,0.9801,-0.07,-0.1856,3.7286,4.0903,3.7405,3.7579,3.3503,4.0168,3.638,3.5965,1,1,1,0
0.5848,3.7478,3.8983,0.5376,0.979,-0.0706,-0.191,3.7295,4.09,3.7415,3.7575,3.4066,4.0049,3.6555,3.5937,1,1,0,0
0.6058,3.7578,3.8959,0.5364,0.977,-0.0702,-0.2014,3.7316,4.0875,3.7425,3.7573,3.4901,3.9822,3.6769,3.5928,1,1,0,0
0.6256,3.7683,3.8948,0.5347,0.976,-0.071,-0.2058,3.7546,4.0531,3.7435,3.7571,3.563,3.9515,3.7026,3.5907,0,1,0,0
0.6466,3.7792,3.895,0.5313,0.9766,-0.0708,-0.2031,3.7994,4.0012,3.7446,3.757,3.6252,3.9208,3.7227,3.5888,1,1,0,0
0.6654,3.7893,3.8957,0.5244,0.9757,-0.0685,-0.2082,3.8645,3.9835,3.7779,3.7585,3.6777,3.8985,3.729,3.595,0,1,0,0
0.6864,3.7988,3.8951,0.5173,0.9766,-0.0632,-0.2054,3.8664,3.9835,3.7887,3.7575,3.7082,3.8854,3.7242,3.5886,1,1,0,0
0.7051,3.8078,3.8932,0.5115,0.9797,-0.0573,-0.1921,3.8677,3.9837,3.7905,3.7567,3.7187,3.8796,3.7173,3.5848,1,1,0,0
0.7252,3.8158,3.8901,0.5056,0.983,-0.0534,-0.1757,3.8688,3.9836,3.7949,3.7556,3.7212,3.8806,3.716,3.5859,1,1,0,1
0.7456,3.8228,3.8863,0.4997,0.9854,-0.0556,-0.161,3.8698,3.9834,3.8181,3.7519,3.7204,3.8841,3.7154,3.5859,1,0,1,1
0.7656,3.8295,3.8824,0.4946,0.9872,-0.0587,-0.1486,3.8708,3.9831,3.8235,3.7504,3.7199,3.8843,3.7149,3.586,1,1,1,1
0.7853,3.8356,3.8782,0.4903,0.988,-0.0634,-0.1408,3.8717,3.9826,3.8253,3.7497,3.7196,3.8845,3.7145,3.586,1,1,1,1
0.8067,3.8417,3.8739,0.4875,0.988,-0.0695,-0.1376,3.8724,3.9821,3.826,3.7491,3.7197,3.8844,3.7145,3.5856,1,1,1,1
0.8285,3.8483,3.8698,0.4859,0.9879,-0.0748,-0.1356,3.8731,3.9816,3.8267,3.7485,3.7199,3.8844,3.7196,3.5784,1,1,1,0
0.848,3.8556,3.8666,0.4851,0.988,-0.0775,-0.1339,3.8737,3.9811,3.8273,3.7477,3.7198,3.8848,3.7361,3.5671,1,1,1,0
0.8692,3.8637,3.8646,0.4848,0.988,-0.0782,-0.133,3.8744,3.9809,3.8279,3.7473,3.7203,3.8849,3.7635,3.5578,1,1,1,0
0.8912,3.8729,3.8636,0.4848,0.9882,-0.0768,-0.1323,3.8751,3.9808,3.8286,3.7471,3.721,3.885,3.7973,3.551,1,1,1,0
0.913,3.883,3.8642,0.4848,0.9885,-0.0728,-0.1325,3.8767,3.9801,3.8294,3.7471,3.7229,3.8831,3.8309,3.546,1,1,1,0
0.9351,3.8933,3.8665,0.4843,0.9887,-0.0652,-0.1351,3.9149,3.9713,3.8302,3.7474,3.7369,3.8852,3.8588,3.5436,0,1,0,0
0.9577,3.9031,3.8696,0.4816,0.987,-0.0598,-0.1494,3.9769,3.9656,3.846,3.7462,3.7591,3.8883,3.8767,3.556,0,1,0,0
0.9771,3.9122,3.8706,0.4806,0.9855,-0.0592,-0.1588,3.9779,3.9673,3.8977,3.745,3.7839,3.8849,3.8778,3.5615,1,0,0,1
0.9951,3.9218,3.8686,0.4809,0.9868,-0.0573,-0.1516,3.9787,3.9671,3.9481,3.734,3.8043,3.88,3.878,3.5614,1,1,1,1
1.0122,3.9308,3.8657,0.4812,0.9881,-0.0555,-0.1432,3.9795,3.9668,3.9755,3.7261,3.8055,3.8803,3.8778,3.5616,1,0,1,1
1.0275,3.9388,3.8626,0.4816,0.9883,-0.0561,-0.1418,3.9803,3.9662,3.9902,3.7224,3.8059,3.8803,3.8863,3.5691,1,0,1,0
1.0467,3.9465,3.8598,0.482,0.9877,-0.0584,-0.1453,3.981,3.9657,3.991,3.722,3.8064,3.8803,3.9048,3.5789,1,1,1,0
1.0666,3.9545,3.8574,0.4823,0.9867,-0.0606,-0.1506,3.9818,3.9653,3.9919,3.7216,3.807,3.8803,3.9277,3.5859,1,1,1,0
1.087,3.9629,3.8553,0.4824,0.9859,-0.0619,-0.1557,3.9826,3.965,3.9928,3.7214,3.8077,3.8804,3.9508,3.5885,1,1,1,0
1.1053,3.9718,3.8535,0.4824,0.9852,-0.0623,-0.1599,3.9834,3.9647,3.9937,3.7212,3.8086,3.8804,3.972,3.5871,1,1,1,0
1.127,3.9812,3.8518,0.4823,0.9847,-0.0617,-0.163,3.9841,3.9646,3.9947,3.721,3.8096,3.8804,3.9897,3.5825,1,1,1,0
1.149,3.991,3.8505,0.4823,0.9844,-0.0603,-0.1655,3.9848,3.9646,3.9956,3.7209,3.8108,3.8803,4.0034,3.5757,1,1,1,0
1.1662,4.0012,3.8495,0.4826,0.984,-0.0583,-0.1684,3.9856,3.9646,3.9966,3.7208,3.8132,3.8793,4.0134,3.5678,1,1,1,0
1.1847,4.0119,3.8494,0.483,0.9833,-0.0559,-0.1731,3.9864,3.9645,3.9975,3.7208,3.819,3.8765,4.0207,3.5594,1,1,1,0
1.2059,4.0228,3.8504,0.4833,0.9821,-0.0522,-0.1809,3.9919,3.9624,3.9985,3.7208,3.828,3.8702,4.027,3.5511,1,1,1,0
1.2249,4.0334,3.853,0.4831,0.9805,-0.0461,-0.1913,4.0349,3.954,3.9995,3.721,3.8482,3.8625,4.0343,3.5441,0,1,0,0
1.2466,4.0435,3.8569,0.4809,0.9761,-0.0424,-0.2131,4.0507,3.9528,4.0006,3.7215,3.8828,3.856,4.0383,3.5465,1,1,1,0
1.2674,4.0515,3.8605,0.4782,0.971,-0.0398,-0.2357,4.052,3.9538,4.072,3.7245,3.9079,3.8545,4.0323,3.5481,1,0,0,0
1.2895,4.0592,3.8618,0.48,0.9722,-0.0354,-0.2316,4.0522,3.9538,4.1344,3.7262,3.9262,3.8528,4.0301,3.5589,1,0,1,0
1.3087,4.0668,3.8607,0.4832,0.9747,-0.0297,-0.2214,4.0523,3.9533,4.1749,3.7308,3.9288,3.8524,4.0403,3.574,1,0,1,0
1.3263,4.074,3.8585,0.486,0.9757,-0.029,-0.2172,4.0525,3.9528,4.1759,3.7309,3.9293,3.8518,4.0583,3.5918,1,1,1,0
1.3469,4.0812,3.8561,0.4879,0.9759,-0.0298,-0.2164,4.0538,3.9523,4.1768,3.7306,3.9299,3.8514,4.0773,3.6035,0,1,1,0
1.3637,4.0887,3.8539,0.489,0.9756,-0.0312,-0.2173,4.0542,3.9518,4.1777,3.7303,3.9305,3.851,4.0959,3.6082,1,1,1,0
1.3848,4.0966,3.8517,0.4895,0.9753,-0.0329,-0.2182,4.0548,3.9514,4.1788,3.73,3.9312,3.8508,4.1129,3.6065,1,1,1,0
1.4059,4.1051,3.8495,0.4898,0.9753,-0.0344,-0.2183,4.0554,3.951,4.1798,3.7297,3.932,3.8505,4.1273,3.5995,1,1,1,0
1.4259,4.1141,3.8474,0.49,0.9753,-0.0354,-0.218,4.056,3.9506,4.1809,3.7294,3.9328,3.8503,4.1385,3.5896,1,1,1,0
1.4456,4.1236,3.8453,0.4902,0.9754,-0.0359,-0.2177,4.0567,3.9503,4.1821,3.7292,3.9337,3.85,4.147,3.5786,1,1,1,0
1.4657,4.1335,3.8435,0.4905,0.9754,-0.036,-0.2175,4.0574,3.95,4.1832,3.729,3.9348,3.8497,4.1543,3.5677,1,1,1,0
1.4867,4.1437,3.8423,0.4909,0.9754,-0.0356,-0.2176,4.0581,3.9498,4.1843,3.7289,3.9361,3.849,4.1615,3.5574,1,1,1,0
1.5058,4.1539,3.8422,0.4911,0.9753,-0.0339,-0.2183,4.0661,3.9479,4.1854,3.7289,3.9378,3.8477,4.1694,3.5471,1,1,1,0
1.5266,4.1638,3.8436,0.4914,0.9757,-0.0297,-0.2172,4.1133,3.9373,4.1864,3.7292,3.9438,3.8442,4.1798,3.5377,1,1,1,0
1.5494,4.1741,3.8467,0.4914,0.9759,-0.0268,-0.2166,4.1961,3.9301,4.1874,3.7295,3.9661,3.8372,4.1911,3.5353,0,1,0,0
1.57,4.1845,3.8509,0.4894,0.9735,-0.0309,-0.2267,4.2363,3.9283,4.2205,3.7234,4.0008,3.8321,4.1946,3.5376,1,0,0,0
1.5896,4.1945,3.8537,0.4887,0.9722,-0.0326,-0.2318,4.237,3.9292,4.2736,3.7185,4.0318,3.8315,4.1911,3.5408,1,0,1,0
1.6103,4.2047,3.8545,0.4895,0.9728,-0.0316,-0.2295,4.2374,3.9298,4.3044,3.7185,4.0499,3.8306,4.188,3.5506,1,1,1,0
1.629,4.214,3.8538,0.4902,0.9733,-0.0307,-0.2273,4.238,3.93,4.3082,3.7198,4.0542,3.8294,4.1887,3.5623,1,0,1,0
1.6452,4.2227,3.8523,0.4903,0.973,-0.0318,-0.2288,4.2387,3.9299,4.3093,3.7197,4.0547,3.8292,4.1969,3.5744,1,1,1,0
1.6653,4.2306,3.8506,0.4902,0.9724,-0.0333,-0.2308,4.2393,3.9296,4.3103,3.7195,4.0551,3.8289,4.2114,3.5831,1,1,1,0
1.6854,4.2369,3.8493,0.491,0.9733,-0.0317,-0.2272,4.2397,3.9294,4.3111,3.7193,4.0553,3.8286,4.2299,3.5871,1,1,1,0
1.7053,4.2431,3.8479,0.4917,0.9745,-0.0304,-0.2221,4.2401,3.9291,4.3118,3.7192,4.0555,3.8284,4.2491,3.5884,1,1,1,0
1.7254,4.2498,3.8461,0.4918,0.9754,-0.0301,-0.2185,4.2406,3.9287,4.3126,3.719,4.0558,3.8282,4.2664,3.5866,1,1,1,0
1.7458,4.2572,3.8443,0.4919,0.976,-0.0301,-0.2156,4.2412,3.9284,4.3134,3.7188,4.0562,3.828,4.2809,3.5817,1,1,1,0
1.7656,4.265,3.8423,0.492,0.9766,-0.0299,-0.213,4.2418,3.928,4.3144,3.7186,4.0567,3.8278,4.2921,3.5749,1,1,1,0
1.7843,4.2734,3.8404,0.4923,0.9771,-0.0295,-0.2107,4.2424,3.9276,4.3153,3.7184,4.0579,3.8275,4.3006,3.5673,1,1,1,0
1.806,4.2823,3.8387,0.4928,0.9776,-0.0293,-0.2083,4.243,3.9273,4.3163,3.7182,4.0625,3.8269,4.3072,3.5596,1,1,1,0
1.8256,4.2917,3.8374,0.4933,0.9782,-0.0291,-0.2058,4.2436,3.9271,4.3172,3.7181,4.0719,3.8246,4.3128,3.552,1,1,1,0
1.8465,4.3014,3.8367,0.4935,0.9786,-0.0287,-0.2037,4.2443,3.9269,4.3182,3.718,4.0855,3.8211,4.3186,3.5446,1,1,1,0
1.8681,4.311,3.8371,0.4929,0.9787,-0.0276,-0.2033,4.2488,3.926,4.3191,3.7181,4.0998,3.8134,4.3263,3.5373,1,1,1,0
1.887,4.3201,3.8387,0.4916,0.9791,-0.024,-0.2018,4.2998,3.9183,4.3201,3.7183,4.1214,3.803,4.3372,3.5319,0,1,0,0
1.9061,4.3284,3.8414,0.4889,0.979,-0.0254,-0.2021,4.3845,3.9148,4.3209,3.7185,4.1613,3.8008,4.3472,3.5326,0,1,0,0
1.9267,4.3352,3.8435,0.4877,0.9814,-0.0266,-0.1902,4.3852,3.9147,4.3823,3.7111,4.1995,3.8048,4.341,3.5278,1,0,0,0
1.9497,4.3411,3.8445,0.4878,0.9855,-0.022,-0.1682,4.3857,3.9149,4.397,3.7054,4.2155,3.8067,4.3255,3.5322,1,1,1,0
1.9733,4.3466,3.845,0.4877,0.9883,-0.0192,-0.151,4.386,3.9149,4.431,3.7038,4.2154,3.8069,4.3177,3.5447,1,1,1,0
1.9903,4.3525,3.8453,0.488,0.99,-0.0186,-0.1396,4.3864,3.9149,4.4445,3.7049,4.2154,3.8071,4.3242,3.5648,1,1,1,0
2.0098,4.3588,3.8454,0.4884,0.9908,-0.0203,-0.1335,4.387,3.9149,4.4519,3.7077,4.2156,3.8071,4.3405,3.5825,1,0,1,0
2.0307,4.3657,3.8452,0.4888,0.991,-0.0233,-0.1319,4.3876,3.9149,4.4564,3.7099,4.216,3.807,4.36,3.5944,1,1,1,0
2.0469,4.3729,3.8446,0.4892,0.9907,-0.0273,-0.1334,4.3882,3.9149,4.4573,3.7098,4.2164,3.8068,4.3783,3.5978,1,1,1,0
2.0657,4.3806,3.8437,0.4898,0.9902,-0.0316,-0.1362,4.3888,3.9148,4.4582,3.7097,4.2168,3.8066,4.3934,3.5941,1,1,1,0
2.0855,4.3885,3.8426,0.4905,0.9896,-0.0357,-0.1394,4.3894,3.9147,4.4591,3.7095,4.2174,3.8063,4.4057,3.5855,1,1,1,0
2.1029,4.3968,3.8411,0.4916,0.9891,-0.0395,-0.1418,4.39,3.9144,4.46,3.7093,4.2179,3.806,4.4158,3.5743,1,1,1,0
2.1259,4.4054,3.8394,0.4929,0.9888,-0.0428,-0.1432,4.3907,3.914,4.4608,3.709,4.2185,3.8056,4.4244,3.563,1,1,1,0
2.1458,4.4143,3.8376,0.4945,0.9886,-0.0454,-0.1435,4.3913,3.9137,4.4617,3.7087,4.2199,3.806,4.4321,3.5529,1,1,1,0
2.1655,4.4236,3.8357,0.4963,0.9887,-0.047,-0.1422,4.392,3.9133,4.4625,3.7085,4.2275,3.8141,4.4399,3.5442,1,1,0,0
2.1856,4.4332,3.8342,0.4979,0.989,-0.0485,-0.1399,4.3926,3.913,4.4634,3.7083,4.2365,3.8212,4.4483,3.5373,1,1,1,0
2.2054,4.443,3.8332,0.4994,0.9891,-0.0501,-0.1387,4.3933,3.9129,4.4642,3.7082,4.2432,3.8221,4.4573,3.5321,1,1,1,0
2.2257,4.453,3.8331,0.5002,0.989,-0.0509,-0.1391,4.3941,3.9128,4.4651,3.7082,4.2518,3.8205,4.4671,3.5266,1,1,1,0
2.245,4.4629,3.8345,0.5,0.9891,-0.0495,-0.1389,4.4255,3.9059,4.466,3.7084,4.2665,3.8141,4.4785,3.5217,0,1,0,0
2.2657,4.4725,3.8374,0.4983,0.989,-0.0482,-0.14,4.5064,3.9007,4.4669,3.7088,4.2989,3.812,4.4891,3.52,0,1,0,0
2.2854,4.4817,3.8411,0.4939,0.9871,-0.0538,-0.1506,4.5252,3.902,4.5129,3.7041,4.3394,3.8129,4.4881,3.5253,1,0,0,0
2.3058,4.4912,3.8431,0.4909,0.9868,-0.0529,-0.1533,4.5263,3.9027,4.5696,3.6929,4.37,3.8198,4.4792,3.527,1,0,0,0
2.3256,4.501,3.8434,0.4898,0.9883,-0.0475,-0.1449,4.5269,3.9038,4.6187,3.6875,4.3934,3.8182,4.4752,3.5319,1,0,1,0
2.3453,4.5102,3.8427,0.4898,0.9898,-0.0431,-0.1356,4.5277,3.9041,4.6501,3.6931,4.3937,3.8183,4.4849,3.5444,1,0,1,0
2.3678,4.5191,3.8414,0.4901,0.9903,-0.0407,-0.1326,4.5283,3.9042,4.6644,3.7054,4.3942,3.8183,4.5058,3.5625,1,0,1,0
2.3833,4.5279,3.8394,0.4903,0.9897,-0.0413,-0.137,4.5288,3.9043,4.6657,3.7084,4.3949,3.8181,4.5285,3.5786,1,1,1,0
2.4066,4.5368,3.837,0.4903,0.9888,-0.0429,-0.1432,4.5295,3.9042,4.6669,3.7081,4.3957,3.8179,4.5462,3.588,1,1,1,0
2.4273,4.5456,3.8345,0.4901,0.9878,-0.0447,-0.1491,4.5301,3.9042,4.6681,3.7077,4.3965,3.8177,4.5602,3.5895,1,1,1,0
2.4456,4.5545,3.832,0.4897,0.9869,-0.0469,-0.1544,4.5308,3.9041,4.6693,3.7073,4.3973,3.8175,4.5721,3.5849,1,1,1,0
2.4664,4.5635,3.8294,0.4895,0.9862,-0.049,-0.1584,4.5314,3.904,4.6706,3.707,4.3981,3.8173,4.5826,3.5762,1,1,1,0
2.4865,4.5728,3.8267,0.4895,0.9856,-0.0507,-0.1612,4.532,3.9039,4.6718,3.7066,4.3991,3.8171,4.592,3.5656,1,1,1,0
2.5069,4.5823,3.824,0.4898,0.9853,-0.052,-0.163,4.5326,3.9038,4.673,3.7063,4.4,3.8168,4.6006,3.5549,1,1,1,0
2.5259,4.592,3.8215,0.4903,0.985,-0.053,-0.1639,4.5332,3.9036,4.6742,3.706,4.4011,3.8165,4.6091,3.5449,1,1,1,0
2.5486,4.602,3.8192,0.491,0.985,-0.0536,-0.1642,4.5338,3.9035,4.6754,3.7058,4.4023,3.8162,4.6179,3.5358,1,1,1,0
2.5711,4.6121,3.8174,0.4916,0.985,-0.0536,-0.1641,4.5345,3.9033,4.6766,3.7056,4.4035,3.8158,4.6274,3.5273,1,1,1,0
2.5928,4.6221,3.8167,0.4917,0.9849,-0.0526,-0.1648,4.5352,3.9032,4.6777,3.7056,4.4047,3.8155,4.6379,3.5192,1,1,1,0
2.6102,4.6316,3.8174,0.4916,0.9852,-0.0483,-0.1647,4.5657,3.8981,4.6789,3.7058,4.4059,3.8153,4.6505,3.5115,1,1,1,0
2.6278,4.6409,3.8198,0.4915,0.9854,-0.0421,-0.165,4.6172,3.8962,4.68,3.706,4.415,3.8108,4.6627,3.5065,0,1,1,0
2.6455,4.6501,3.824,0.4904,0.9841,-0.0407,-0.173,4.6441,3.8979,4.681,3.7064,4.4437,3.8029,4.6724,3.5144,0,1,0,0
2.6739,4.6578,3.8289,0.4864,0.9807,-0.041,-0.1911,4.6455,3.8995,4.7087,3.7005,4.4856,3.8049,4.6774,3.5216,1,0,0,0
2.6961,4.6654,3.8319,0.4816,0.9767,-0.0375,-0.2113,4.6469,3.9017,4.7542,3.6866,4.5229,3.8186,4.6763,3.5254,1,0,0,0
2.7168,4.6753,3.832,0.4793,0.9744,-0.0297,-0.2226,4.6461,3.9027,4.7981,3.6817,4.5544,3.8165,4.6728,3.5255,1,0,0,0
2.7339,4.6874,3.8294,0.4799,0.9738,-0.0203,-0.2266,4.6455,3.9033,4.8297,3.6865,4.5692,3.813,4.6758,3.5248,1,0,1,0
2.755,4.6995,3.8251,0.482,0.9722,-0.0145,-0.2337,4.6457,3.9023,4.8334,3.6866,4.5706,3.8114,4.6889,3.5331,1,1,1,0
2.7756,4.7108,3.8213,0.4841,0.9709,-0.0111,-0.2392,4.646,3.9012,4.8351,3.6862,4.5714,3.8087,4.7082,3.5402,1,1,1,0
2.7911,4.7211,3.8186,0.485,0.9706,-0.0072,-0.2404,4.6557,3.9014,4.8366,3.6858,4.5727,3.8052,4.7322,3.5457,1,1,1,0
2.8063,4.7308,3.8171,0.4849,0.971,-0.0028,-0.2389,4.6724,3.9025,4.838,3.6857,4.5737,3.8047,4.7577,3.5505,1,1,1,0
2.825,4.7401,3.8168,0.4841,0.9712,0.0009,-0.2383,4.6751,3.903,4.8393,3.6858,4.5744,3.8046,4.7802,3.5552,1,1,1,0
2.8454,4.7494,3.8172,0.4829,0.9711,0.0053,-0.2385,4.6757,3.9029,4.8407,3.6859,4.5752,3.8047,4.7986,3.5574,1,1,1,0
2.8657,4.759,3.8183,0.4818,0.971,0.0103,-0.2388,4.6764,3.903,4.842,3.6862,4.5762,3.8048,4.8137,3.5568,1,1,1,0
2.8863,4.7689,3.8199,0.4807,0.9708,0.0158,-0.2395,4.677,3.9032,4.8433,3.6865,4.5774,3.8048,4.8264,3.5538,1,1,1,0
2.9052,4.7786,3.8225,0.4792,0.9701,0.0222,-0.2416,4.6778,3.9035,4.8445,3.6869,4.5795,3.804,4.8379,3.5492,1,1,1,0
2.9256,4.7872,3.8268,0.477,0.9695,0.0328,-0.2427,4.7043,3.9036,4.8457,3.6875,4.5862,3.798,4.8494,3.5443,1,1,1,0
2.9461,4.7947,3.8326,0.4733,0.9681,0.0437,-0.2466,4.7848,3.9147,4.8468,3.6883,4.6139,3.7946,4.8558,3.5446,0,1,0,0
2.9655,4.8024,3.8394,0.4656,0.964,0.0423,-0.2627,4.8672,3.9241,4.9034,3.6937,4.6578,3.8,4.8519,3.5481,0,0,0,0
2.9867,4.8116,3.844,0.46,0.9639,0.0486,-0.2619,4.8683,3.9242,4.942,3.6864,4.6745,3.8062,4.8409,3.5328,1,0,1,0
3.0057,4.8209,3.8453,0.4603,0.9675,0.0591,-0.2459,4.8688,3.9246,4.9714,3.688,4.6778,3.8055,4.8372,3.5327,1,0,1,0
3.0248,4.8294,3.8452,0.4623,0.97,0.0617,-0.2352,4.8691,3.9241,4.9772,3.6905,4.6778,3.8053,4.8487,3.5497,1,0,1,0
3.0453,4.8379,3.8447,0.4648,0.9708,0.0618,-0.2317,4.8696,3.9235,4.9724,3.6974,4.6779,3.805,4.8642,3.5724,1,1,1,0
3.0661,4.8467,3.8439,0.4666,0.9701,0.0595,-0.2353,4.8702,3.9229,4.9736,3.6972,4.6782,3.8044,4.8788,3.5903,1,1,1,0
3.0937,4.8556,3.8428,0.4677,0.9691,0.0559,-0.2404,4.8708,3.9223,4.9747,3.697,4.6787,3.804,4.892,3.5999,1,1,1,0
3.1169,4.8645,3.8415,0.4683,0.9682,0.052,-0.2448,4.8715,3.9218,4.9759,3.6968,4.6792,3.8036,4.9041,3.6012,1,1,1,0
3.1431,4.8732,3.8401,0.4685,0.9676,0.0483,-0.2478,4.8721,3.9213,4.977,3.6965,4.6799,3.8034,4.9154,3.5966,1,1,1,0
3.1649,4.8819,3.8385,0.4687,0.9672,0.0451,-0.2498,4.8728,3.9208,4.9781,3.6963,4.6808,3.8032,4.9259,3.589,1,1,1,0
3.1882,4.8906,3.8369,0.469,0.967,0.0424,-0.2511,4.8734,3.9202,4.9791,3.696,4.6823,3.803,4.9355,3.5808,1,1,1,0
3.2086,4.8994,3.8354,0.4693,0.967,0.0397,-0.2518,4.8741,3.9197,4.9801,3.6958,4.6863,3.8025,4.9446,3.573,1,1,1,0
3.2319,4.908,3.8341,0.47,0.9672,0.0384,-0.2512,4.8746,3.9193,4.9811,3.6956,4.6942,3.804,4.9532,3.5663,1,1,1,0
3.2543,4.9159,3.8331,0.4713,0.9678,0.0389,-0.2489,4.8751,3.9189,4.982,3.6954,4.7024,3.8041,4.9619,3.5612,1,1,1,0
