timestamp(s),base_x,base_y,base_z,robot_x_dir_x,robot_x_dir_y,robot_x_dir_z,FL_x,FL_y,FR_x,FR_y,RL_x,RL_y,RR_x,RR_y,FL_contact,FR_contact,RL_contact,RR_contact
2.1248,4.3699,3.8413,0.4857,0.9905,-0.0223,-0.1357,4.3854,3.9093,4.4449,3.7001,4.2343,3.8002,4.3528,3.5598,1,1,1,0
2.143,4.3761,3.8404,0.4864,0.9907,-0.026,-0.1333,4.3858,3.9091,4.4467,3.7006,4.2346,3.8,4.3649,3.5715,1,1,1,0
2.1621,4.3828,3.8391,0.4873,0.9904,-0.0315,-0.1348,4.3863,3.9089,4.4475,3.7005,4.235,3.7997,4.38,3.5779,1,1,1,0
2.1828,4.3899,3.8375,0.4883,0.9897,-0.0375,-0.1382,4.3868,3.9086,4.4482,3.7002,4.2354,3.7994,4.395,3.5778,1,1,1,0
2.1985,4.3975,3.8357,0.4894,0.989,-0.0431,-0.1417,4.3873,3.9082,4.449,3.6999,4.2358,3.799,4.4088,3.5724,1,1,1,0
2.2181,4.4057,3.8337,0.4908,0.9884,-0.0479,-0.1441,4.3879,3.9078,4.4499,3.6996,4.2363,3.7986,4.4212,3.5635,1,1,1,0
2.2369,4.4144,3.8316,0.4923,0.988,-0.0517,-0.1453,4.3886,3.9074,4.4507,3.6993,4.2368,3.7981,4.432,3.5533,1,1,1,0
2.2552,4.4235,3.8295,0.4939,0.9879,-0.0541,-0.1454,4.3892,3.9069,4.4516,3.6991,4.2386,3.8004,4.4412,3.5432,1,1,1,0
2.2728,4.4331,3.8275,0.4957,0.9879,-0.0557,-0.1447,4.3899,3.9065,4.4524,3.6988,4.2447,3.8082,4.4493,3.5339,1,1,0,0
2.2932,4.4431,3.8261,0.4973,0.988,-0.0571,-0.1438,4.3906,3.9062,4.4534,3.6987,4.2528,3.8148,4.4569,3.5251,1,1,0,0
2.3163,4.4533,3.8257,0.4982,0.9876,-0.0584,-0.1455,4.3914,3.9061,4.4543,3.6986,4.2584,3.8135,4.4644,3.5168,1,1,1,0
2.3346,4.4633,3.8269,0.4984,0.9875,-0.0572,-0.1466,4.4468,3.8961,4.4552,3.6988,4.2722,3.8083,4.4736,3.5095,0,1,0,0
2.3559,4.4734,3.8297,0.4968,0.9867,-0.0594,-0.1511,4.5244,3.8908,4.4562,3.6991,4.306,3.8093,4.4817,3.5087,1,1,0,0
2.3779,4.4825,3.8329,0.4921,0.9841,-0.0659,-0.1646,4.5288,3.8919,4.5024,3.6949,4.3421,3.8105,4.4804,3.5116,1,0,0,0
2.397,4.4913,3.8345,0.4893,0.9832,-0.0656,-0.1706,4.5287,3.8934,4.5566,3.6842,4.3699,3.8182,4.4721,3.5144,1,0,0,0
2.4193,4.4993,3.8338,0.4901,0.9852,-0.0558,-0.1619,4.5286,3.8942,4.6039,3.6793,4.3918,3.8102,4.4676,3.5209,1,0,0,0
2.4419,4.5072,3.8322,0.4914,0.9876,-0.0476,-0.1496,4.529,3.8941,4.6343,3.6847,4.3921,3.81,4.4746,3.5342,1,0,1,0
2.4597,4.515,3.8302,0.4925,0.9888,-0.0421,-0.1435,4.5294,3.8939,4.6489,3.6977,4.3925,3.8098,4.4926,3.5532,1,0,1,0
2.4829,4.5225,3.8277,0.4928,0.9885,-0.041,-0.1454,4.5298,3.8938,4.6506,3.6981,4.393,3.8096,4.514,3.5712,1,1,1,0
2.5058,4.5302,3.8251,0.4927,0.988,-0.0412,-0.149,4.5304,3.8935,4.6517,3.6978,4.3936,3.8094,4.5326,3.5818,1,1,1,0
2.5285,4.538,3.8224,0.4921,0.9873,-0.0422,-0.1531,4.531,3.8934,4.6528,3.6974,4.3941,3.8093,4.5484,3.5838,1,1,1,0
2.5503,4.546,3.8198,0.4914,0.9866,-0.0438,-0.1573,4.5316,3.8932,4.6539,3.697,4.3948,3.8091,4.5616,3.579,1,1,1,0
2.5737,4.5544,3.8172,0.491,0.9859,-0.0455,-0.1607,4.5323,3.8929,4.655,3.6966,4.3955,3.809,4.5727,3.5697,1,1,1,0
2.5964,4.5632,3.8146,0.4908,0.9855,-0.0469,-0.1631,4.533,3.8926,4.6562,3.6963,4.3964,3.8089,4.5824,3.5581,1,1,1,0
2.6161,4.5722,3.812,0.4909,0.9852,-0.0479,-0.1646,4.5337,3.8922,4.6573,3.6959,4.3973,3.8087,4.5911,3.5464,1,1,1,0
2.6373,4.5817,3.8095,0.4914,0.985,-0.0485,-0.1654,4.5343,3.8918,4.6585,3.6957,4.3983,3.8085,4.5994,3.5358,1,1,1,0
2.6565,4.5914,3.8072,0.492,0.985,-0.0487,-0.1655,4.535,3.8916,4.6596,3.6955,4.3994,3.8082,4.6077,3.5264,1,1,1,0
2.6739,4.6013,3.8054,0.4927,0.9851,-0.0485,-0.165,4.5356,3.8914,4.6607,3.6953,4.4006,3.808,4.6166,3.5178,1,1,1,0
2.6909,4.6112,3.8044,0.4932,0.9852,-0.0476,-0.165,4.5363,3.8912,4.6618,3.6953,4.4018,3.8078,4.6263,3.5097,1,1,1,0
2.7125,4.6209,3.8046,0.4932,0.9854,-0.0447,-0.1646,4.5554,3.8878,4.6629,3.6955,4.403,3.8077,4.6373,3.5012,1,1,1,0
2.7295,4.6304,3.8064,0.4932,0.9857,-0.0401,-0.1636,4.6004,3.8834,4.664,3.6958,4.4084,3.8058,4.6491,3.4948,1,1,1,0
2.7463,4.64,3.8097,0.4926,0.9851,-0.0389,-0.1675,4.6355,3.8839,4.665,3.6962,4.431,3.8006,4.6593,3.4973,1,1,0,0
2.7647,4.6488,3.8138,0.4897,0.9822,-0.0428,-0.1831,4.6401,3.8858,4.6905,3.6891,4.4691,3.7974,4.6649,3.5045,1,0,0,0
2.7847,4.6573,3.8166,0.4861,0.9785,-0.0455,-0.2009,4.6417,3.8879,4.7382,3.6817,4.5087,3.8,4.6657,3.5104,1,0,0,0
2.8035,4.6675,3.8165,0.4845,0.9766,-0.0432,-0.2108,4.6417,3.8892,4.7782,3.6804,4.5403,3.7979,4.6639,3.5139,1,0,1,0
2.8199,4.6785,3.8137,0.4849,0.9751,-0.0407,-0.2181,4.6422,3.8892,4.787,3.6785,4.5523,3.7973,4.6658,3.5174,1,1,1,0
2.8338,4.6893,3.8099,0.4862,0.9737,-0.038,-0.2247,4.6425,3.8884,4.7885,3.6781,4.5534,3.7961,4.6743,3.5225,1,1,1,0
2.8568,4.6994,3.8065,0.4874,0.9728,-0.0358,-0.2288,4.6429,3.8878,4.7899,3.6777,4.5543,3.7954,4.6905,3.5246,1,1,1,0
2.8755,4.7088,3.8042,0.4877,0.9726,-0.0333,-0.2301,4.6433,3.8873,4.7911,3.6775,4.5551,3.795,4.7123,3.5249,1,1,1,0
2.8975,4.7179,3.803,0.4873,0.9727,-0.0301,-0.2301,4.6438,3.8871,4.7923,3.6773,4.5559,3.7949,4.7361,3.5254,1,1,1,0
2.9195,4.727,3.8029,0.4865,0.973,-0.0258,-0.2293,4.6444,3.8871,4.7935,3.6774,4.5567,3.7949,4.7589,3.5259,1,1,1,0
2.9356,4.7362,3.804,0.4853,0.9734,-0.0198,-0.2284,4.645,3.8872,4.7947,3.6776,4.5576,3.7951,4.7786,3.5252,1,1,1,0
2.9557,4.7451,3.8065,0.4837,0.9739,-0.0095,-0.2266,4.6624,3.8859,4.7958,3.678,4.5588,3.795,4.7949,3.5227,1,1,1,0
2.9774,4.7531,3.8106,0.4813,0.9742,0.0053,-0.2257,4.7164,3.8898,4.797,3.6785,4.5667,3.79,4.8059,3.5193,1,1,1,0
2.999,4.7607,3.8163,0.4766,0.9714,0.0116,-0.237,4.8047,3.8954,4.7981,3.6792,4.5913,3.7865,4.8093,3.5299,0,1,0,0
3.0183,4.7695,3.8213,0.4723,0.9695,0.0114,-0.245,4.8079,3.897,4.8452,3.6786,4.6222,3.7931,4.7984,3.5169,1,0,1,0
3.039,4.7793,3.8231,0.4727,0.971,0.0184,-0.2385,4.808,3.8981,4.8859,3.6796,4.6366,3.7954,4.7813,3.5114,1,0,1,0
3.0601,4.7888,3.823,0.4743,0.9725,0.0246,-0.2317,4.8082,3.8978,4.908,3.6873,4.6377,3.7953,4.7789,3.5216,1,1,1,0
3.078,4.7974,3.8219,0.4754,0.9723,0.0243,-0.2324,4.8087,3.8976,4.9074,3.6871,4.6383,3.795,4.7876,3.5377,1,1,1,0
3.0981,4.8058,3.8204,0.4759,0.9715,0.0222,-0.2362,4.8093,3.8973,4.9085,3.6869,4.6391,3.7948,4.8028,3.5521,1,1,1,0
3.1297,4.8142,3.819,0.4758,0.9705,0.0191,-0.2405,4.8101,3.897,4.9096,3.6866,4.6398,3.7946,4.8217,3.5607,1,1,1,0
3.148,4.8228,3.8175,0.4754,0.9698,0.0163,-0.2435,4.8107,3.8967,4.9107,3.6864,4.6406,3.7945,4.8409,3.5628,1,1,1,0
3.1701,4.8316,3.8161,0.4751,0.9694,0.0144,-0.245,4.8114,3.8964,4.9118,3.6863,4.6413,3.7944,4.8582,3.5597,1,1,1,0
3.1922,4.8407,3.8148,0.475,0.9693,0.0135,-0.2455,4.812,3.8961,4.9129,3.6861,4.6421,3.7943,4.8727,3.5536,1,1,1,0
3.212,4.8502,3.8136,0.4752,0.9694,0.0131,-0.2453,4.8126,3.8959,4.914,3.686,4.6447,3.7947,4.8845,3.5464,1,1,1,0
3.232,4.8601,3.8127,0.4756,0.9695,0.0125,-0.2446,4.8132,3.8957,4.9151,3.6859,4.652,3.795,4.8944,3.539,1,1,1,0
3.2551,4.8704,3.8122,0.476,0.9696,0.0121,-0.2442,4.8139,3.8955,4.9162,3.6859,4.6621,3.7936,4.9034,3.5321,1,1,1,0
3.2773,4.8807,3.8124,0.4762,0.9695,0.0123,-0.245,4.8146,3.8953,4.9173,3.6859,4.6734,3.7909,4.9129,3.5257,1,1,1,0
3.295,4.8908,3.8136,0.4757,0.9689,0.0138,-0.2469,4.8243,3.8934,4.9183,3.686,4.6855,3.7874,4.9245,3.52,1,1,1,0
3.3157,4.9007,3.8162,0.4745,0.9686,0.017,-0.248,4.8832,3.8856,4.9194,3.6862,4.7017,3.7791,4.9383,3.5161,0,1,1,0
3.3375,4.9095,3.8201,0.4721,0.9678,0.014,-0.2512,4.9603,3.8836,4.9202,3.6867,4.7357,3.7805,4.9475,3.5143,0,1,0,0
