timestamp(s),base_x,base_y,base_z,robot_x_dir_x,robot_x_dir_y,robot_x_dir_z,FL_x,FL_y,FR_x,FR_y,RL_x,RL_y,RR_x,RR_y,FL_contact,FR_contact,RL_contact,RR_contact
1.3025,4.0521,3.8597,0.4772,0.9722,-0.0385,-0.2311,4.0649,3.9507,4.0534,3.7215,3.9052,3.8538,4.0391,3.5471,1,0,0,0
1.3202,4.0603,3.8618,0.4769,0.972,-0.033,-0.2327,4.0656,3.9512,4.1199,3.7211,3.9325,3.8527,4.0354,3.5505,1,0,1,0
1.3404,4.0672,3.8614,0.4804,0.9745,-0.0265,-0.2226,4.0655,3.9509,4.1727,3.7219,3.9409,3.8519,4.0417,3.5601,1,1,1,0
1.3615,4.0737,3.8596,0.4841,0.9764,-0.0238,-0.2144,4.0654,3.9505,4.1759,3.724,3.9412,3.8513,4.0562,3.5757,1,1,1,0
1.3822,4.0805,3.8573,0.487,0.9769,-0.0233,-0.2124,4.0656,3.9498,4.1767,3.7238,3.9417,3.8507,4.073,3.5905,1,1,1,0
1.4058,4.0876,3.855,0.489,0.9765,-0.0243,-0.2143,4.0659,3.9492,4.1776,3.7235,3.9424,3.8502,4.0905,3.6009,1,1,1,0
1.4276,4.0953,3.8528,0.4902,0.9758,-0.0262,-0.2172,4.0663,3.9487,4.1785,3.7231,3.9431,3.8498,4.1078,3.605,1,1,1,0
1.4455,4.1034,3.8506,0.4908,0.9752,-0.0283,-0.2195,4.0668,3.9484,4.1795,3.7229,3.9438,3.8495,4.1234,3.6031,1,1,1,0
1.4617,4.1121,3.8486,0.491,0.9748,-0.03,-0.2211,4.0674,3.9481,4.1805,3.7226,3.9446,3.8492,4.1366,3.5966,1,1,1,0
1.483,4.1212,3.8466,0.491,0.9745,-0.0312,-0.2221,4.068,3.9478,4.1816,3.7224,3.9454,3.849,4.1473,3.5873,1,1,1,0
1.5047,4.1307,3.8448,0.4909,0.9743,-0.0318,-0.223,4.0686,3.9476,4.1826,3.7222,3.9463,3.8488,4.1559,3.5769,1,1,1,0
1.5216,4.1405,3.8433,0.4909,0.974,-0.032,-0.2241,4.0692,3.9474,4.1838,3.7221,3.9474,3.8484,4.1635,3.5666,1,1,1,0
1.5448,4.1507,3.8424,0.4908,0.9737,-0.0317,-0.2257,4.0699,3.9471,4.1849,3.7221,3.9486,3.8478,4.171,3.5566,1,1,1,0
1.5663,4.1608,3.8427,0.4905,0.9732,-0.0301,-0.2278,4.0785,3.9448,4.186,3.7222,3.9505,3.8466,4.1795,3.5462,1,1,1,0
1.5854,4.1709,3.8445,0.4902,0.9735,-0.0258,-0.2272,4.1302,3.9358,4.1871,3.7224,3.9575,3.8404,4.1906,3.5375,0,1,1,0
1.6063,4.1813,3.8479,0.4892,0.973,-0.0249,-0.2295,4.2181,3.9303,4.1881,3.7226,3.9844,3.8327,4.2018,3.5383,0,1,0,0
1.6238,4.1917,3.8521,0.487,0.9707,-0.0301,-0.2383,4.2341,3.9298,4.2367,3.7165,4.024,3.8289,4.2003,3.5369,1,0,1,0
1.6396,4.2013,3.8545,0.4875,0.9708,-0.0309,-0.2381,4.2349,3.93,4.2886,3.7119,4.0505,3.8286,4.1921,3.5409,1,0,1,0
1.657,4.2103,3.8552,0.4893,0.9727,-0.028,-0.2304,4.2351,3.9302,4.323,3.715,4.0642,3.8263,4.1901,3.5522,1,0,1,0
1.673,4.2187,3.8546,0.4905,0.9741,-0.0258,-0.2248,4.2356,3.9303,4.3323,3.7191,4.0652,3.8256,4.1985,3.5673,1,0,1,0
1.6983,4.2267,3.8532,0.4909,0.9741,-0.0267,-0.2247,4.2362,3.9301,4.3327,3.7195,4.0655,3.8253,4.2123,3.5832,1,1,1,0
1.7205,4.2346,3.8514,0.4906,0.9735,-0.0291,-0.227,4.2369,3.9299,4.3338,3.7192,4.0659,3.8251,4.2283,3.5934,1,1,1,0
1.7423,4.2423,3.8496,0.4902,0.9733,-0.0303,-0.2276,4.2375,3.9296,4.3348,3.719,4.0663,3.8249,4.2446,3.5966,1,1,1,0
1.7626,4.2492,3.8479,0.4905,0.9743,-0.0296,-0.2233,4.2379,3.9293,4.3357,3.7188,4.0665,3.8247,4.2603,3.5945,1,1,1,0
1.7818,4.2563,3.846,0.4906,0.9751,-0.0294,-0.2197,4.2384,3.929,4.3366,3.7185,4.0668,3.8245,4.2746,3.5895,1,1,1,0
1.8001,4.264,3.8439,0.4906,0.9757,-0.0296,-0.2169,4.2389,3.9286,4.3376,3.7183,4.0672,3.8243,4.2872,3.5827,1,1,1,0
1.8162,4.2721,3.8416,0.4907,0.9763,-0.0297,-0.2144,4.2395,3.9282,4.3386,3.7181,4.0678,3.8241,4.2979,3.5751,1,1,1,0
1.8331,4.2807,3.8393,0.4911,0.9769,-0.0297,-0.2118,4.2401,3.9278,4.3396,3.7178,4.0689,3.8238,4.3069,3.5676,1,1,1,0
1.8498,4.2898,3.8373,0.4917,0.9775,-0.0297,-0.2088,4.2407,3.9274,4.3406,3.7176,4.073,3.8231,4.3147,3.5604,1,1,1,0
1.8682,4.2994,3.8355,0.4924,0.9782,-0.0297,-0.2054,4.2413,3.9271,4.3416,3.7174,4.0814,3.8207,4.3219,3.5535,1,1,1,0
1.8866,4.3093,3.8343,0.4929,0.9789,-0.0292,-0.2021,4.242,3.9269,4.3426,3.7173,4.0933,3.8166,4.3293,3.5464,1,1,1,0
1.9067,4.3192,3.834,0.4927,0.9794,-0.028,-0.1998,4.2428,3.9268,4.3436,3.7172,4.1054,3.8092,4.3386,3.5394,1,1,1,0
1.9239,4.3286,3.835,0.492,0.9802,-0.024,-0.1963,4.2786,3.9177,4.3446,3.7173,4.1189,3.7969,4.3512,3.5332,0,1,1,0
1.9429,4.3376,3.8374,0.4901,0.9809,-0.0198,-0.1935,4.3442,3.9095,4.3456,3.7175,4.1498,3.7898,4.3639,3.5307,0,1,0,0
1.9647,4.3451,3.8404,0.4867,0.9808,-0.0227,-0.1939,4.369,3.9089,4.3836,3.7117,4.1942,3.7926,4.3673,3.5338,1,1,0,0
1.987,4.3514,3.8422,0.4851,0.9835,-0.0225,-0.1795,4.3695,3.9095,4.3892,3.7098,4.2273,3.8014,4.3644,3.5381,1,1,0,0
2.005,4.3569,3.8425,0.4848,0.9867,-0.0216,-0.1612,4.3698,3.9099,4.4167,3.7043,4.2351,3.8036,4.3543,3.5407,1,0,1,0
2.0297,4.3624,3.8421,0.4852,0.9888,-0.0208,-0.1478,4.3701,3.9096,4.4386,3.7016,4.235,3.8036,4.347,3.5486,1,1,1,0
2.0519,4.3681,3.8415,0.486,0.9898,-0.0224,-0.1404,4.3705,3.9095,4.4449,3.7034,4.2351,3.8035,4.3504,3.5599,1,1,1,0
2.0701,4.3742,3.8404,0.4869,0.9899,-0.0266,-0.1391,4.3708,3.9093,4.4461,3.7035,4.2354,3.8033,4.362,3.5703,1,1,1,0
2.0931,4.3807,3.839,0.488,0.9894,-0.0324,-0.1412,4.3713,3.909,4.4467,3.7033,4.2358,3.8029,4.3772,3.5755,1,1,1,0
2.1159,4.3878,3.8373,0.4893,0.9888,-0.0385,-0.1445,4.3717,3.9087,4.4475,3.703,4.2364,3.8025,4.3927,3.5751,1,1,1,0
2.1346,4.3956,3.8355,0.4908,0.9881,-0.0439,-0.1473,4.3722,3.9084,4.4483,3.7028,4.2368,3.8021,4.4073,3.5698,1,1,1,0
2.1554,4.4039,3.8335,0.4923,0.9877,-0.0484,-0.1488,4.3728,3.908,4.4491,3.7024,4.2373,3.8017,4.4204,3.5614,1,1,1,0
2.1788,4.4129,3.8315,0.4941,0.9875,-0.0517,-0.1491,4.3734,3.9076,4.45,3.7022,4.2379,3.8013,4.4315,3.5518,1,1,1,0
2.1968,4.4223,3.8295,0.4959,0.9875,-0.0536,-0.1485,4.3741,3.9072,4.4508,3.7019,4.2399,3.8036,4.4408,3.5421,1,1,1,0
2.2131,4.4323,3.8279,0.4977,0.9876,-0.0547,-0.1475,4.3748,3.9068,4.4517,3.7017,4.2453,3.8095,4.449,3.5324,1,1,0,0
2.2307,4.4426,3.8271,0.4991,0.9875,-0.0555,-0.1475,4.3756,3.9066,4.4527,3.7016,4.2507,3.8106,4.4567,3.5228,1,1,1,0
2.2477,4.453,3.8277,0.4996,0.9875,-0.0545,-0.1478,4.3984,3.9006,4.4536,3.7016,4.2598,3.8063,4.4653,3.5133,1,1,1,0
2.2626,4.4629,3.8299,0.4989,0.9877,-0.0512,-0.1475,4.4718,3.8984,4.4546,3.7019,4.2865,3.8059,4.4754,3.5077,0,1,0,0
2.2822,4.4729,3.8333,0.4953,0.9858,-0.0564,-0.1579,4.5615,3.9044,4.4932,3.6961,4.3258,3.8055,4.4812,3.519,0,1,0,0
2.3035,4.483,3.8353,0.4939,0.9866,-0.0589,-0.1524,4.5637,3.9045,4.5211,3.69,4.3599,3.8048,4.4721,3.5109,1,0,0,0
2.3227,4.4926,3.8352,0.4947,0.9893,-0.0536,-0.1359,4.5644,3.9047,4.5692,3.6792,4.3729,3.8035,4.4564,3.5127,1,0,1,0
2.3419,4.5015,3.8347,0.4957,0.9912,-0.0503,-0.1221,4.5651,3.9046,4.6118,3.678,4.3731,3.8035,4.4567,3.5285,1,0,1,0
2.3621,4.5101,3.8339,0.4965,0.9924,-0.049,-0.1132,4.5659,3.9045,4.6382,3.6853,4.3734,3.8035,4.4758,3.5528,1,0,1,0
2.3822,4.5189,3.8329,0.497,0.9928,-0.0486,-0.1096,4.5666,3.9043,4.6498,3.6968,4.374,3.8035,4.5015,3.5745,1,0,1,0
2.4003,4.5277,3.8312,0.4967,0.9924,-0.05,-0.1125,4.5673,3.9042,4.6518,3.7011,4.3747,3.8033,4.5246,3.5876,1,1,1,0
2.4222,4.5365,3.8292,0.4961,0.9916,-0.0531,-0.1181,4.5682,3.904,4.653,3.7008,4.3754,3.8032,4.5414,3.5918,1,1,1,0
2.4429,4.5453,3.827,0.4953,0.9907,-0.0564,-0.1241,4.5691,3.9038,4.6542,3.7004,4.3761,3.8031,4.5539,3.5878,1,1,1,0
2.4643,4.554,3.8247,0.4945,0.9897,-0.0599,-0.1299,4.5699,3.9037,4.6553,3.7001,4.3768,3.803,4.5643,3.5782,1,1,1,0
2.4828,4.5628,3.8221,0.4941,0.9889,-0.0629,-0.1347,4.5706,3.9035,4.6564,3.6997,4.3776,3.8029,4.5737,3.5659,1,1,1,0
2.5025,4.5717,3.8194,0.494,0.9883,-0.0654,-0.1382,4.5713,3.9033,4.6575,3.6993,4.3784,3.8027,4.5825,3.5537,1,1,1,0
2.5251,4.5808,3.8167,0.4944,0.9878,-0.0672,-0.1403,4.572,3.9029,4.6585,3.6989,4.3792,3.8025,4.5913,3.5432,1,1,1,0
2.5414,4.5899,3.8139,0.495,0.9876,-0.0686,-0.1414,4.5726,3.9026,4.6596,3.6986,4.38,3.8022,4.6005,3.535,1,1,1,0
2.5632,4.5992,3.8113,0.4959,0.9874,-0.0696,-0.142,4.5732,3.9022,4.6606,3.6984,4.3809,3.802,4.6098,3.5284,1,1,1,0
2.5845,4.6087,3.8089,0.4969,0.9873,-0.0703,-0.1422,4.5738,3.902,4.6616,3.6981,4.382,3.8018,4.619,3.5226,1,1,1,0
2.6012,4.6184,3.8069,0.4979,0.9873,-0.0706,-0.1425,4.5744,3.9016,4.6626,3.698,4.3854,3.8017,4.6275,3.5165,1,1,1,0
2.6227,4.6281,3.8057,0.4985,0.9871,-0.0704,-0.1437,4.5751,3.9015,4.6636,3.6979,4.391,3.8011,4.635,3.5095,1,1,1,0
2.6423,4.6377,3.8054,0.4986,0.9869,-0.0689,-0.1457,4.584,3.8993,4.6646,3.698,4.3951,3.7986,4.6425,3.5016,1,1,1,0
2.6619,4.647,3.8065,0.4985,0.9871,-0.0654,-0.1464,4.6224,3.8916,4.6656,3.6982,4.4075,3.7942,4.6518,3.494,1,1,0,0
2.6815,4.6562,3.8091,0.4976,0.9866,-0.0638,-0.1505,4.66,3.8879,4.6665,3.6982,4.4423,3.7887,4.6622,3.4952,0,1,0,0
2.7028,4.6646,3.8125,0.4945,0.9838,-0.0663,-0.1663,4.666,3.889,4.6989,3.6872,4.4886,3.7842,4.6691,3.5008,1,0,0,0
2.7242,4.6729,3.8139,0.4918,0.9808,-0.066,-0.1836,4.666,3.891,4.7544,3.6747,4.5207,3.7875,4.6704,3.5049,1,0,0,0
2.7443,4.6829,3.8123,0.4917,0.9793,-0.0634,-0.1923,4.6657,3.8915,4.7964,3.6719,4.5472,3.7875,4.671,3.5093,1,0,1,0
2.7612,4.6938,3.8086,0.4925,0.9784,-0.0598,-0.1977,4.666,3.8916,4.809,3.673,4.5568,3.7868,4.6777,3.515,1,1,1,0
2.7833,4.7039,3.8041,0.4931,0.9774,-0.0579,-0.2035,4.6664,3.8909,4.8104,3.6724,4.5577,3.786,4.6893,3.5207,1,1,1,0
2.8041,4.7134,3.8002,0.4934,0.9767,-0.0564,-0.2068,4.6669,3.8902,4.8117,3.6719,4.5584,3.7856,4.7044,3.5237,1,1,1,0
2.822,4.7226,3.797,0.4932,0.9765,-0.0553,-0.2082,4.6675,3.8898,4.8129,3.6715,4.5592,3.7853,4.7223,3.5245,1,1,1,0
2.8446,4.7316,3.7942,0.4926,0.9765,-0.0544,-0.2085,4.668,3.8894,4.8141,3.6712,4.5599,3.7851,4.7407,3.5237,1,1,1,0
2.867,4.741,3.7918,0.4919,0.9766,-0.0533,-0.2082,4.6686,3.8892,4.8153,3.671,4.5607,3.785,4.7574,3.5209,1,1,1,0
2.8852,4.7507,3.7898,0.4913,0.9769,-0.052,-0.2075,4.6692,3.889,4.8165,3.6708,4.5616,3.7848,4.7717,3.516,1,1,1,0
2.9052,4.7607,3.7883,0.4908,0.9771,-0.0502,-0.2067,4.6699,3.8888,4.8177,3.6707,4.5627,3.7847,4.7839,3.5092,1,1,1,0
2.9271,4.7706,3.788,0.4901,0.9772,-0.0475,-0.2067,4.6716,3.8886,4.8189,3.6707,4.5638,3.7847,4.7947,3.5007,1,1,1,0
2.9487,4.7798,3.7891,0.4894,0.978,-0.0407,-0.2044,4.7042,3.8814,4.82,3.6709,4.5651,3.7846,4.8061,3.491,1,1,1,0
2.9671,4.7888,3.792,0.4886,0.9789,-0.033,-0.2017,4.7826,3.8748,4.8211,3.6714,4.5735,3.7787,4.8165,3.4847,0,1,1,0
2.9866,4.7984,3.7967,0.4864,0.9775,-0.0349,-0.2082,4.8658,3.8723,4.8221,3.672,4.6026,3.7749,4.823,3.4905,0,1,0,0
3.0068,4.8085,3.8018,0.482,0.9746,-0.0428,-0.2198,4.8645,3.8693,4.8665,3.6608,4.6386,3.7798,4.8143,3.4848,1,0,0,0
3.022,4.818,3.8049,0.4801,0.9747,-0.0419,-0.2194,4.8657,3.8695,4.9107,3.6552,4.6662,3.7813,4.7991,3.4898,1,0,1,0
3.0425,4.8271,3.8064,0.4792,0.9757,-0.0395,-0.2153,4.8666,3.8694,4.9441,3.6576,4.6762,3.7816,4.7951,3.5022,1,0,1,0
3.0627,4.8357,3.8065,0.4785,0.9762,-0.0386,-0.2133,4.8674,3.8691,4.9592,3.6633,4.6767,3.7817,4.8069,3.5213,1,1,1,0
3.0819,4.844,3.8057,0.4777,0.9754,-0.0423,-0.2165,4.8682,3.8688,4.9592,3.6634,4.677,3.7817,4.8242,3.5385,1,1,1,0
3.1021,4.8524,3.8043,0.4769,0.9739,-0.047,-0.222,4.8689,3.8683,4.9604,3.6631,4.6775,3.7815,4.8411,3.5489,1,1,1,0
3.1211,4.8608,3.8026,0.4761,0.9723,-0.0519,-0.2277,4.8697,3.8679,4.9615,3.6628,4.6781,3.7815,4.8564,3.5511,1,1,1,0
3.1417,4.8694,3.8006,0.4755,0.9711,-0.0562,-0.2321,4.8704,3.8674,4.9627,3.6625,4.6788,3.7813,4.8696,3.5462,1,1,1,0
3.1612,4.8782,3.7984,0.4751,0.9702,-0.0595,-0.2349,4.8711,3.8669,4.9639,3.6621,4.6795,3.7812,4.8809,3.5375,1,1,1,0
3.1832,4.8871,3.7961,0.4752,0.9697,-0.0618,-0.2365,4.8717,3.8663,4.965,3.6617,4.6805,3.7811,4.8909,3.5278,1,1,1,0
3.2061,4.8957,3.7941,0.4759,0.9697,-0.0624,-0.2362,4.8722,3.8658,4.966,3.6614,4.6836,3.7813,4.9001,3.5191,1,1,1,0
3.2241,4.9042,3.7922,0.4772,0.9703,-0.0621,-0.2336,4.8727,3.8653,4.967,3.6612,4.6912,3.7828,4.9094,3.5121,1,1,1,0
