timestamp(s),base_x,base_y,base_z,robot_x_dir_x,robot_x_dir_y,robot_x_dir_z,FL_x,FL_y,FR_x,FR_y,RL_x,RL_y,RR_x,RR_y,FL_contact,FR_contact,RL_contact,RR_contact
0.9669,3.8805,3.9717,0.5757,0.9989,0.0091,-0.045,4.1776,4.1034,4.0289,3.7626,3.5432,4.0271,3.7907,3.9928,1,1,1,1
0.9867,3.8916,3.9723,0.5872,0.9988,0.0094,-0.0481,4.1792,4.1034,4.0302,3.7624,3.5445,4.0268,3.7921,3.993,1,1,1,1
1.0074,3.9031,3.9731,0.6014,0.9986,0.0097,-0.0524,4.1811,4.1034,4.0316,3.7622,3.546,4.0264,3.794,3.9934,1,1,1,1
1.0312,3.9149,3.9743,0.6179,0.9983,0.0098,-0.0572,4.1831,4.1035,4.0332,3.7619,3.5478,4.0261,3.796,3.9938,1,1,1,1
1.0497,3.9265,3.9755,0.635,0.9983,0.0095,-0.0567,4.1853,4.1035,4.0349,3.7616,3.5646,4.0251,3.7981,3.9944,1,1,0,1
1.0694,3.9377,3.9767,0.6511,0.9986,0.0083,-0.0514,4.1875,4.1035,4.0454,3.7581,3.6,4.027,3.8,3.9948,1,0,0,1
1.092,3.9484,3.9773,0.6654,0.999,0.007,-0.0434,4.1896,4.1034,4.0838,3.7558,3.6374,4.0384,3.8017,3.9952,1,0,0,1
1.1133,3.9587,3.9776,0.6768,0.9994,0.0061,-0.0331,4.1915,4.1034,4.1389,3.756,3.6754,4.0586,3.803,3.9955,1,0,0,1
1.1322,3.9686,3.9779,0.6843,0.9996,0.0052,-0.0261,4.2108,4.1053,4.197,3.757,3.7122,4.08,3.8149,3.9917,0,0,0,0
1.149,3.9782,3.9782,0.6879,0.9997,0.0045,-0.025,4.2516,4.1112,4.2474,3.7603,3.7455,4.0947,3.8399,3.9863,0,0,0,0
1.1652,3.9876,3.9785,0.6877,0.9996,0.0043,-0.0277,4.3042,4.1193,4.2831,3.766,3.7741,4.099,3.8742,3.9823,0,0,0,0
1.1807,3.9972,3.9787,0.6837,0.9995,0.0045,-0.0311,4.3572,4.1276,4.3028,3.7731,3.7966,4.0925,3.914,3.9805,0,0,0,0
1.1997,4.0072,3.979,0.676,0.9995,0.0047,-0.0328,4.4031,4.1346,4.3081,3.7819,3.8122,4.079,3.9555,3.9805,0,0,0,0
1.2162,4.0175,3.9792,0.6644,0.9995,0.0059,-0.0326,4.4399,4.1395,4.3047,3.7921,3.8152,4.0752,3.9949,3.9809,0,1,1,0
1.2334,4.0279,3.9796,0.6509,0.9994,0.0062,-0.034,4.4634,4.142,4.3038,3.7921,3.8149,4.0753,4.0272,3.9813,0,1,1,0
1.249,4.038,3.9803,0.6374,0.9994,0.006,-0.0329,4.4745,4.1419,4.3031,3.7923,3.8147,4.0755,4.0505,3.9816,0,1,1,0
1.2688,4.0481,3.9813,0.6243,0.9995,0.0054,-0.0322,4.4727,4.1394,4.3026,3.7924,3.8147,4.0757,4.0645,3.9835,0,1,1,0
1.29,4.0583,3.9827,0.6117,0.9994,0.0045,-0.0346,4.4581,4.1345,4.3022,3.7927,3.8149,4.076,4.0706,3.989,0,1,1,0
1.3123,4.0686,3.9844,0.5994,0.9991,0.0039,-0.0422,4.4445,4.1303,4.3019,3.7929,3.8152,4.0762,4.0717,3.9966,1,1,1,1
1.335,4.0785,3.9859,0.5882,0.9988,0.0031,-0.0492,4.4431,4.1303,4.3018,3.7932,3.8157,4.0765,4.0717,3.9973,1,1,1,1
1.3622,4.088,3.9871,0.5789,0.9985,0.002,-0.0538,4.4421,4.1304,4.3018,3.7934,3.8162,4.0768,4.0714,3.9973,1,1,1,1
1.3864,4.0973,3.9878,0.5715,0.9983,0.0014,-0.0575,4.4414,4.1304,4.302,3.7936,3.8169,4.0769,4.071,3.9969,1,1,1,1
1.4086,4.1064,3.9882,0.5662,0.9981,0.0014,-0.0612,4.441,4.1304,4.3025,3.7937,3.8177,4.0771,4.0708,3.9967,1,1,1,1
1.4366,4.1156,3.9884,0.5631,0.9979,0.0017,-0.0652,4.4409,4.1304,4.303,3.7939,3.8185,4.0771,4.0708,3.9965,1,1,1,1
1.456,4.1249,3.9885,0.5622,0.9976,0.002,-0.0694,4.4411,4.1304,4.3038,3.7939,3.8195,4.0771,4.0711,3.9965,1,1,1,1
1.4789,4.1345,3.9885,0.5637,0.9973,0.0021,-0.0735,4.4416,4.1304,4.3046,3.7938,3.8205,4.0771,4.0715,3.9967,1,1,1,1
1.5013,4.1443,3.9885,0.5676,0.997,0.002,-0.0772,4.4424,4.1304,4.3055,3.7936,3.8216,4.077,4.0722,3.997,1,1,1,1
1.5189,4.1545,3.9885,0.574,0.9967,0.0017,-0.0805,4.4435,4.1303,4.3066,3.7934,3.8227,4.0769,4.0731,3.9974,1,1,1,1
1.5381,4.1651,3.9886,0.5829,0.9965,0.0013,-0.0839,4.4448,4.1303,4.3078,3.7932,3.824,4.0768,4.0742,3.998,1,1,1,1
1.5571,4.1761,3.9887,0.5943,0.9962,0.0009,-0.0876,4.4464,4.1303,4.3091,3.7931,3.8253,4.0766,4.0756,3.9987,1,1,1,1
1.5746,4.1876,3.989,0.6083,0.9958,0.0006,-0.0918,4.4482,4.1303,4.3106,3.7929,3.8268,4.0765,4.0772,3.9994,1,1,1,1
1.5897,4.1994,3.9894,0.6243,0.9954,0.0,-0.0956,4.4502,4.1303,4.3122,3.7927,3.8285,4.0764,4.079,4.0002,1,1,1,1
1.6065,4.2111,3.9898,0.6411,0.9955,-0.0013,-0.0949,4.4524,4.1303,4.3139,3.7925,3.8339,4.0756,4.0808,4.001,1,1,1,1
1.6254,4.2223,3.9902,0.6573,0.996,-0.0034,-0.0894,4.4547,4.1302,4.317,3.792,3.8529,4.0753,4.0825,4.0016,1,0,0,1
1.6458,4.233,3.9901,0.6712,0.9967,-0.0055,-0.081,4.4568,4.1302,4.3463,3.7922,3.8844,4.0839,4.084,4.002,1,0,0,1
1.6653,4.2433,3.9898,0.6815,0.9973,-0.0069,-0.0725,4.4618,4.1295,4.394,3.7902,3.9235,4.1001,4.0878,4.0022,0,0,0,0
1.6834,4.2532,3.9895,0.6878,0.9975,-0.0081,-0.0698,4.4882,4.129,4.4483,3.7853,3.9662,4.1145,4.1005,4.001,0,0,0,0
1.6997,4.2627,3.9893,0.6902,0.9973,-0.0093,-0.0729,4.5326,4.1315,4.4981,3.7817,4.0077,4.1211,4.1231,3.999,0,0,0,0
1.7151,4.2722,3.9891,0.6888,0.9968,-0.0105,-0.0788,4.5855,4.1355,4.5352,3.7817,4.0434,4.1181,4.1539,3.997,0,0,0,0
1.7301,4.2818,3.9889,0.6836,0.9963,-0.0116,-0.0846,4.6375,4.139,4.5567,3.7849,4.0705,4.1065,4.1902,3.9953,0,0,0,0
1.745,4.2918,3.9888,0.6747,0.9961,-0.0129,-0.087,4.6825,4.1407,4.5594,3.786,4.0883,4.0904,4.2287,3.9935,0,1,0,0
1.76,4.3016,3.9892,0.6629,0.9967,-0.0139,-0.0795,4.718,4.1378,4.559,3.7862,4.0953,4.0765,4.266,3.9905,0,1,1,0
1.7734,4.3116,3.99,0.6495,0.9975,-0.0146,-0.0695,4.7402,4.1311,4.5586,3.7863,4.0947,4.0768,4.2979,3.9863,0,1,1,0
1.7878,4.3218,3.9911,0.6362,0.9978,-0.0156,-0.0643,4.7466,4.1254,4.5582,3.7866,4.0944,4.0771,4.3213,3.9853,0,1,1,0
1.8031,4.3324,3.9925,0.6231,0.9978,-0.0166,-0.0642,4.7402,4.1216,4.558,3.7869,4.0944,4.0774,4.3357,3.9894,1,1,1,0
1.8195,4.3431,3.994,0.6109,0.9978,-0.0171,-0.0643,4.7387,4.1218,4.5579,3.7871,4.0946,4.0776,4.3423,3.998,1,1,1,0
1.8351,4.3534,3.9951,0.6003,0.998,-0.0176,-0.0605,4.7376,4.1219,4.558,3.7874,4.0949,4.0779,4.3436,4.0103,1,1,1,0
1.8507,4.3635,3.9959,0.5915,0.9984,-0.0181,-0.0545,4.7368,4.122,4.5584,3.7876,4.0954,4.0781,4.3415,4.023,1,1,1,0
1.8683,4.3735,3.9965,0.5844,0.9987,-0.0185,-0.048,4.7364,4.1221,4.5588,3.7877,4.0961,4.0783,4.3379,4.0332,1,1,1,0
1.8869,4.3835,3.9971,0.5792,0.9989,-0.0189,-0.042,4.7362,4.1222,4.5595,3.7878,4.0969,4.0785,4.334,4.0393,1,1,1,0
1.9081,4.3935,3.9977,0.5758,0.9991,-0.019,-0.0369,4.7362,4.1222,4.5602,3.7879,4.0978,4.0786,4.3312,4.041,1,1,1,1
1.9247,4.4036,3.9983,0.5746,0.9993,-0.0184,-0.0337,4.7365,4.1223,4.5611,3.7879,4.0987,4.0787,4.3313,4.041,1,1,1,1
1.9447,4.4137,3.999,0.5755,0.9993,-0.0181,-0.0324,4.737,4.1224,4.562,3.7879,4.0997,4.0787,4.3316,4.0411,1,1,1,1
1.9658,4.4239,3.9999,0.5787,0.9993,-0.0181,-0.0317,4.7378,4.1224,4.5631,3.7879,4.1008,4.0786,4.332,4.0413,1,1,1,1
1.9877,4.4343,4.0008,0.5843,0.9994,-0.0183,-0.0308,4.7389,4.1224,4.5642,3.7879,4.102,4.0785,4.3327,4.0416,1,1,1,1
2.0096,4.445,4.0019,0.5923,0.9994,-0.0187,-0.0299,4.7402,4.1224,4.5655,3.7878,4.1032,4.0783,4.3337,4.042,1,1,1,1
2.0318,4.4562,4.0033,0.603,0.9994,-0.0193,-0.0292,4.7418,4.1224,4.5669,3.7877,4.1045,4.0782,4.3348,4.0425,1,1,1,1
2.0542,4.4678,4.0049,0.6163,0.9994,-0.0201,-0.0293,4.7437,4.1223,4.5684,3.7875,4.106,4.0779,4.3362,4.0431,1,1,1,1
2.0745,4.4798,4.0068,0.6318,0.9993,-0.0211,-0.0296,4.7457,4.1223,4.5701,3.7874,4.1077,4.0776,4.3379,4.0437,1,1,1,1
2.0952,4.4917,4.0089,0.648,0.9994,-0.0226,-0.0251,4.7479,4.1222,4.572,3.7873,4.1148,4.0781,4.3396,4.0444,1,1,0,1
2.1179,4.5028,4.0107,0.6626,0.9996,-0.0251,-0.016,4.7501,4.1221,4.5928,3.7848,4.148,4.0838,4.3411,4.0449,1,0,0,1
2.1377,4.513,4.0121,0.6744,0.9996,-0.0273,-0.0035,4.752,4.122,4.6427,3.7829,4.1925,4.0991,4.3515,4.0454,1,0,0,0
2.1582,4.5226,4.0133,0.6826,0.9996,-0.0287,0.0071,4.7673,4.1237,4.7032,3.7808,4.2427,4.1179,4.3807,4.0439,0,0,0,0
2.1796,4.5316,4.0145,0.6869,0.9995,-0.0297,0.0105,4.8085,4.1271,4.7606,3.7803,4.2907,4.1327,4.4179,4.0399,0,0,0,0
2.1975,4.5404,4.0158,0.6875,0.9995,-0.0309,0.0093,4.8651,4.1333,4.8074,3.783,4.3342,4.1383,4.455,4.0358,0,0,0,0
2.2178,4.5493,4.0171,0.6841,0.9995,-0.032,0.0072,4.9241,4.1406,4.84,3.7889,4.3692,4.1341,4.4907,4.0332,0,0,0,0
2.2362,4.5587,4.0184,0.6769,0.9994,-0.0331,0.0078,4.9759,4.1465,4.858,3.798,4.393,4.1234,4.5256,4.0318,0,0,0,0
2.2533,4.5685,4.0197,0.6658,0.9993,-0.034,0.0135,5.0168,4.1501,4.863,3.8096,4.4058,4.1106,4.5593,4.0309,0,0,0,0
2.2694,4.5789,4.0208,0.6512,0.9992,-0.034,0.021,5.0473,4.1521,4.8573,3.8225,4.4069,4.1081,4.5905,4.0313,0,0,1,0
2.2881,4.5895,4.0217,0.6353,0.9993,-0.0345,0.0171,5.0644,4.1552,4.8518,3.8298,4.4063,4.1084,4.6132,4.0307,0,1,1,0
2.3057,4.6001,4.0228,0.6198,0.9993,-0.0352,0.0105,5.0698,4.1583,4.8508,3.83,4.4058,4.1087,4.6272,4.031,0,1,1,0
2.3221,4.6108,4.0241,0.6051,0.9994,-0.0353,0.0026,5.0611,4.1591,4.8502,3.8303,4.4056,4.109,4.6345,4.0342,0,1,1,0
2.3388,4.6216,4.0258,0.5911,0.9994,-0.0346,-0.0088,5.046,4.1581,4.8498,3.8307,4.4056,4.1094,4.6364,4.0389,1,1,1,1
2.355,4.6319,4.0272,0.5785,0.9992,-0.0346,-0.0181,5.0441,4.1584,4.8495,3.831,4.4057,4.1098,4.6354,4.0387,1,1,1,1
2.372,4.6418,4.0282,0.5678,0.9991,-0.0357,-0.0242,5.0427,4.1586,4.8495,3.8313,4.406,4.1101,4.6347,4.0384,1,1,1,1
2.3888,4.6514,4.0288,0.5592,0.9989,-0.0368,-0.0286,5.0417,4.1587,4.8497,3.8314,4.4064,4.1104,4.6341,4.0382,1,1,1,1
2.4052,4.661,4.0292,0.5529,0.9988,-0.0374,-0.0325,5.041,4.1587,4.85,3.8315,4.407,4.1105,4.6338,4.038,1,1,1,1
2.422,4.6706,4.0293,0.5489,0.9986,-0.0378,-0.0363,5.0406,4.1588,4.8506,3.8315,4.4078,4.1106,4.6337,4.0378,1,1,1,1
2.4402,4.6804,4.0292,0.5476,0.9985,-0.0382,-0.0402,5.0406,4.1588,4.8514,3.8315,4.4087,4.1107,4.6339,4.0378,1,1,1,1
2.4615,4.6905,4.0291,0.5489,0.9983,-0.0387,-0.0444,5.041,4.1588,4.8524,3.8315,4.4097,4.1106,4.6343,4.0378,1,1,1,1
2.4844,4.701,4.029,0.5531,0.998,-0.0393,-0.0486,5.0417,4.1588,4.8535,3.8313,4.4108,4.1105,4.635,4.0379,1,1,1,1
2.5056,4.7118,4.0289,0.5602,0.9978,-0.0399,-0.0528,5.0428,4.1588,4.8547,3.8311,4.412,4.1103,4.636,4.0382,1,1,1,1
2.523,4.7231,4.0288,0.5703,0.9976,-0.0402,-0.0572,5.0442,4.1588,4.8561,3.8309,4.4134,4.1101,4.6373,4.0385,1,1,1,1
2.5403,4.7348,4.0289,0.5833,0.9972,-0.0404,-0.0625,5.0459,4.1588,4.8577,3.8307,4.415,4.1098,4.6389,4.0389,1,1,1,1
2.5603,4.747,4.0291,0.5992,0.9968,-0.0405,-0.0691,5.0479,4.1588,4.8594,3.8304,4.4168,4.1094,4.6409,4.0394,1,1,1,1
2.5808,4.7594,4.0295,0.6168,0.9965,-0.0411,-0.0734,5.0502,4.1588,4.8612,3.8301,4.4187,4.1091,4.643,4.04,1,1,1,1
2.6003,4.7714,4.0298,0.6343,0.9965,-0.0426,-0.0721,5.0524,4.1588,4.8642,3.8289,4.438,4.1096,4.6449,4.0403,1,0,0,1
2.6199,4.783,4.0297,0.6505,0.9966,-0.0446,-0.0697,5.0546,4.1587,4.8919,3.8236,4.4638,4.1174,4.6467,4.0406,1,0,0,1
2.6408,4.7944,4.0289,0.6649,0.997,-0.0461,-0.0626,5.0567,4.1587,4.9378,3.8175,4.491,4.1341,4.6483,4.0408,1,0,0,1
2.6597,4.8055,4.0279,0.6769,0.9975,-0.0474,-0.0517,5.0587,4.1586,4.9911,3.8129,4.5204,4.1558,4.6496,4.041,1,0,0,1
2.6807,4.8164,4.0267,0.6854,0.9979,-0.0489,-0.0431,5.07,4.1597,5.0445,3.8094,4.552,4.1752,4.6558,4.0407,0,0,0,0
2.7019,4.827,4.0255,0.6901,0.9979,-0.05,-0.0404,5.0999,4.1633,5.0905,3.8088,4.585,4.1849,4.6751,4.0399,0,0,0,0
2.722,4.8373,4.0244,0.691,0.9978,-0.0504,-0.0424,5.1454,4.1677,5.1232,3.8116,4.6153,4.1832,4.7079,4.0394,0,0,0,0
2.741,4.8477,4.0232,0.6883,0.9977,-0.0502,-0.0463,5.1958,4.1716,5.1408,3.8163,4.6401,4.1713,4.7492,4.04,0,0,0,0
2.7654,4.8584,4.0221,0.6816,0.9975,-0.0498,-0.0495,5.2429,4.1747,5.1453,3.8227,4.6582,4.1532,4.7937,4.0412,0,0,0,0
2.7873,4.8694,4.021,0.6711,0.9975,-0.0495,-0.0499,5.2831,4.1761,5.1408,3.8316,4.6703,4.1339,4.8366,4.0415,0,0,0,0
2.8105,4.8806,4.0198,0.6566,0.9977,-0.0491,-0.0474,5.3158,4.1754,5.1345,3.8399,4.6739,4.126,4.8744,4.0396,0,1,1,0
2.8323,4.8916,4.019,0.6408,0.9977,-0.0495,-0.0454,5.3368,4.173,5.1335,3.84,4.6735,4.1261,4.9036,4.0351,0,1,1,0
2.8538,4.9023,4.0188,0.6257,0.9978,-0.0506,-0.0427,5.3451,4.1696,5.1328,3.8401,4.6733,4.1263,4.9235,4.0302,0,1,1,0
2.8721,4.9127,4.0192,0.6116,0.9978,-0.0519,-0.0421,5.3406,4.1656,5.1323,3.8402,4.6733,4.1265,4.9343,4.0281,0,1,1,0
2.8921,4.9232,4.0202,0.5982,0.9975,-0.053,-0.0467,5.3282,4.1618,5.1319,3.8404,4.6735,4.1268,4.9383,4.0314,1,1,1,0
2.9119,4.9334,4.0214,0.5858,0.9972,-0.0532,-0.0525,5.3267,4.162,5.1317,3.8406,4.6739,4.127,4.9371,4.0386,1,1,1,0
2.9311,4.9432,4.0224,0.575,0.997,-0.0536,-0.055,5.3256,4.1621,5.1318,3.8408,4.6744,4.1273,4.9339,4.0494,1,1,1,0
2.9483,4.9529,4.0232,0.5656,0.997,-0.0538,-0.0551,5.3247,4.1622,5.132,3.841,4.6751,4.1275,4.9304,4.0611,1,1,1,0
2.965,4.9626,4.024,0.5577,0.9971,-0.0537,-0.0541,5.3241,4.1623,5.1324,3.8411,4.6758,4.1277,4.9278,4.0674,1,1,1,1
2.9856,4.9722,4.0247,0.5518,0.9971,-0.0529,-0.0544,5.3237,4.1625,5.1329,3.8412,4.6766,4.1278,4.9275,4.0672,1,1,1,1
3.0077,4.9818,4.0252,0.5479,0.9971,-0.0517,-0.0561,5.3236,4.1626,5.1336,3.8414,4.6776,4.1278,4.9274,4.0671,1,1,1,1
3.0299,4.9916,4.0257,0.5463,0.997,-0.0504,-0.0584,5.3237,4.1627,5.1344,3.8414,4.6786,4.1277,4.9275,4.0671,1,1,1,1
3.0555,5.0016,4.0261,0.5469,0.997,-0.0494,-0.0604,5.3241,4.1628,5.1354,3.8415,4.6796,4.1277,4.928,4.0672,1,1,1,1
3.0781,5.0119,4.0264,0.55,0.9969,-0.0486,-0.0613,5.3248,4.1628,5.1365,3.8415,4.6807,4.1275,4.9286,4.0674,1,1,1,1
3.0999,5.0225,4.0267,0.5556,0.997,-0.0481,-0.0613,5.3258,4.1629,5.1377,3.8415,4.6818,4.1273,4.9295,4.0677,1,1,1,1
3.1223,5.0335,4.0271,0.5639,0.997,-0.0478,-0.0607,5.3272,4.1629,5.1391,3.8415,4.683,4.1271,4.9307,4.0682,1,1,1,1
3.1454,5.0449,4.0274,0.575,0.997,-0.0475,-0.0604,5.3288,4.1629,5.1405,3.8414,4.6843,4.1269,4.9322,4.0687,1,1,1,1
3.1662,5.0567,4.0279,0.5889,0.997,-0.0476,-0.061,5.3306,4.1629,5.142,3.8413,4.6858,4.1266,4.9339,4.0693,1,1,1,1
3.189,5.0688,4.0286,0.6055,0.9969,-0.0479,-0.0625,5.3327,4.1629,5.1437,3.8411,4.6874,4.1264,4.936,4.07,1,1,1,1
3.2125,5.0807,4.0295,0.6235,0.997,-0.0485,-0.0605,5.3349,4.1628,5.1456,3.841,4.6928,4.1258,4.9381,4.0706,1,1,1,1
3.2297,5.092,4.0302,0.641,0.9972,-0.05,-0.0556,5.3371,4.1628,5.1484,3.8407,4.7169,4.1262,4.9402,4.0712,1,1,0,1
3.2519,5.1027,4.0304,0.6559,0.9974,-0.0517,-0.0496,5.3391,4.1627,5.1838,3.8374,4.7545,4.1363,4.9421,4.0716,1,0,0,1
3.2729,5.1129,4.0302,0.6674,0.9978,-0.0526,-0.0398,5.3409,4.1626,5.2294,3.8301,4.8001,4.1528,4.954,4.0714,1,0,0,0
